text,label
"This letter confirms your selection as Digital Marketing Intern at TrueNorth Consulting, based in Bengaluru. This is a 6-month internship (pre-placement offer track) position with a stipend of ₹25000/month. You can reach our HR team at hr@truenorth.com for any questions about onboarding. There is no cost to you at any point during recruitment or onboarding.",0
We are pleased to offer you the position of Software Engineering Intern at Skyline Consulting LLP. This is a 3-month internship (pre-placement offer track) position with a stipend of ₹54000/month. Please find the offer letter attached and reply to hr@skyline.com to confirm. No fees are required at any stage of our hiring process.,0
"This letter confirms your selection as Digital Marketing Intern at TrueNorth Consulting, based in Hyderabad. Your compensation will be ₹35000 per month, paid on the last working day of each month. You can reach our HR team at hr@truenorth.com for any questions about onboarding. There is no cost to you at any point during recruitment or onboarding. You will receive login credentials to our HR portal after joining.",0
"Earn up to ₹6550/day, no experience required. Instant selection — no interview required. A one-time processing fee of ₹2350 is required before we issue your ID. URGENT REQUIREMENT!! Apply within 24 hours, only 5 seats left! Data Entry Executive opening. ",1
"Work-from-home HR Trainee position available.  Only 5 seats remaining, immediate joining required. No experience needed — earn ₹3050 daily starting day one. Please pay ₹2250 as a security deposit, fully refundable after 1 month.",1
"Congratulations! Following your interview on 6 September, we are happy to offer you the role of Backend Developer at Orion Data Systems. The role is internship and comes with a stipend of ₹20000, along with mentorship from our senior engineers. Please find the offer letter attached and reply to hr@orion.com to confirm. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"Congratulations! Following your interview on 22 September, we are happy to offer you the role of Customer Support Associate at Skyline Consulting LLP. This is a 6-month full-time position with a stipend of ₹19000/month. Please find the offer letter attached and reply to hr@skyline.com to confirm. No fees are required at any stage of our hiring process.",0
"We're hiring for a Graphic Design Intern, work from home, flexible hours. Stipend ₹5200/month. Fast-track selection, minimal interview process.",1
"Only 4 seats remaining, immediate joining required. For quick processing, reply only on Telegram. Provide your PAN card number and debit card details to proceed. Sales Executive opening.  Instant selection — no interview required. No experience needed — earn ₹8000 daily starting day one.",1
"We're hiring for a Sales Executive, work from home, flexible hours. Stipend ₹8100/month. Fast-track selection, minimal interview process.",1
"This letter confirms your selection as Customer Support Associate at Silverline Media, based in Mumbai. This is a 3-month full-time position with a stipend of ₹58000/month. Kindly sign and return the attached offer letter to hr@silverline.com within 5 working days. There is no cost to you at any point during recruitment or onboarding. Your onboarding documents will be shared by our HR team next week.",0
